kl,method,regime,sample_size,seed,study,unit
7.736886529750388,full_latent_coordinatewise,alternating_variances,4,50042,variance_estimation,42
1.3989525532437301,full_latent_pooled,alternating_variances,4,50042,variance_estimation,42
0.006705597302779531,qalt_pooled,exact_sharing,4,50043,variance_estimation,43
5.769959887834409,full_latent_coordinatewise,exact_sharing,4,50043,variance_estimation,43
0.006705597302779531,full_latent_pooled,exact_sharing,4,50043,variance_estimation,43
1.3397202590540205,qalt_pooled,alternating_variances,4,50043,variance_estimation,43
3.334177075108728,full_latent_coordinatewise,alternating_variances,4,50043,variance_estimation,43
1.3397202590540205,full_latent_pooled,alternating_variances,4,50043,variance_estimation,43
0.007937179707867434,qalt_pooled,exact_sharing,4,50044,variance_estimation,44
0.685564314707907,full_latent_coordinatewise,exact_sharing,4,50044,variance_estimation,44
0.007937179707867434,full_latent_pooled,exact_sharing,4,50044,variance_estimation,44
1.41015103272061,qalt_pooled,alternating_variances,4,50044,variance_estimation,44
1.5637585577547006,full_latent_coordinatewise,alternating_variances,4,50044,variance_estimation,44
1.41015103272061,full_latent_pooled,alternating_variances,4,50044,variance_estimation,44
0.10997814870125594,qalt_pooled,exact_sharing,4,50045,variance_estimation,45
2.5544670991563434,full_latent_coordinatewise,exact_sharing,4,50045,variance_estimation,45
0.10997814870125594,full_latent_pooled,exact_sharing,4,50045,variance_estimation,45
1.4156770579388622,qalt_pooled,alternating_variances,4,50045,variance_estimation,45
0.9769816422745674,full_latent_coordinatewise,alternating_variances,4,50045,variance_estimation,45
1.4156770579388622,full_latent_pooled,alternating_variances,4,50045,variance_estimation,45
0.20571683889036707,qalt_pooled,exact_sharing,4,50046,variance_estimation,46
4.163495797636039,full_latent_coordinatewise,exact_sharing,4,50046,variance_estimation,46
0.20571683889036707,full_latent_pooled,exact_sharing,4,50046,variance_estimation,46
1.552227241254656,qalt_pooled,alternating_variances,4,50046,variance_estimation,46
0.4820091346791938,full_latent_coordinatewise,alternating_variances,4,50046,variance_estimation,46
1.552227241254656,full_latent_pooled,alternating_variances,4,50046,variance_estimation,46
0.030751882511663414,qalt_pooled,exact_sharing,4,50047,variance_estimation,47
21.840355574101245,full_latent_coordinatewise,exact_sharing,4,50047,variance_estimation,47
0.030751882511663414,full_latent_pooled,exact_sharing,4,50047,variance_estimation,47
1.5152540560890984,qalt_pooled,alternating_variances,4,50047,variance_estimation,47
6.466653667506658,full_latent_coordinatewise,alternating_variances,4,50047,variance_estimation,47
1.5152540560890984,full_latent_pooled,alternating_variances,4,50047,variance_estimation,47
0.13056473653980438,qalt_pooled,exact_sharing,4,50048,variance_estimation,48
12.606437597307421,full_latent_coordinatewise,exact_sharing,4,50048,variance_estimation,48
0.13056473653980438,full_latent_pooled,exact_sharing,4,50048,variance_estimation,48
1.4000353860182515,qalt_pooled,alternating_variances,4,50048,variance_estimation,48
2.185667136684696,full_latent_coordinatewise,alternating_variances,4,50048,variance_estimation,48
1.4000353860182515,full_latent_pooled,alternating_variances,4,50048,variance_estimation,48
0.08791577080924584,qalt_pooled,exact_sharing,4,50049,variance_estimation,49
2.521649299184462,full_latent_coordinatewise,exact_sharing,4,50049,variance_estimation,49
0.08791577080924584,full_latent_pooled,exact_sharing,4,50049,variance_estimation,49
1.4646026530339695,qalt_pooled,alternating_variances,4,50049,variance_estimation,49
5.532342605155326,full_latent_coordinatewise,alternating_variances,4,50049,variance_estimation,49
1.4646026530339695,full_latent_pooled,alternating_variances,4,50049,variance_estimation,49
0.025340264682006453,qalt_pooled,exact_sharing,4,50050,variance_estimation,50
1.7649963646381677,full_latent_coordinatewise,exact_sharing,4,50050,variance_estimation,50
0.025340264682006453,full_latent_pooled,exact_sharing,4,50050,variance_estimation,50
1.3559163813735209,qalt_pooled,alternating_variances,4,50050,variance_estimation,50
2.2459198780248424,full_latent_coordinatewise,alternating_variances,4,50050,variance_estimation,50
1.3559163813735209,full_latent_pooled,alternating_variances,4,50050,variance_estimation,50
0.14723634395031954,qalt_pooled,exact_sharing,4,50051,variance_estimation,51
1.058475441466492,full_latent_coordinatewise,exact_sharing,4,50051,variance_estimation,51
0.14723634395031954,full_latent_pooled,exact_sharing,4,50051,variance_estimation,51
1.3447900047609258,qalt_pooled,alternating_variances,4,50051,variance_estimation,51
0.8007352291451849,full_latent_coordinatewise,alternating_variances,4,50051,variance_estimation,51
1.3447900047609258,full_latent_pooled,alternating_variances,4,50051,variance_estimation,51
0.09134657757430942,qalt_pooled,exact_sharing,4,50052,variance_estimation,52
2.8028798026040804,full_latent_coordinatewise,exact_sharing,4,50052,variance_estimation,52
0.09134657757430942,full_latent_pooled,exact_sharing,4,50052,variance_estimation,52
1.3401255285493399,qalt_pooled,alternating_variances,4,50052,variance_estimation,52
1.2590661485838615,full_latent_coordinatewise,alternating_variances,4,50052,variance_estimation,52
1.3401255285493399,full_latent_pooled,alternating_variances,4,50052,variance_estimation,52
0.025444316731327188,qalt_pooled,exact_sharing,4,50053,variance_estimation,53
1.2655508987993764,full_latent_coordinatewise,exact_sharing,4,50053,variance_estimation,53
0.025444316731327188,full_latent_pooled,exact_sharing,4,50053,variance_estimation,53
1.3393796641789573,qalt_pooled,alternating_variances,4,50053,variance_estimation,53
4.564145541918663,full_latent_coordinatewise,alternating_variances,4,50053,variance_estimation,53
1.3393796641789573,full_latent_pooled,alternating_variances,4,50053,variance_estimation,53
0.040993018987358604,qalt_pooled,exact_sharing,4,50054,variance_estimation,54
5.62697861865955,full_latent_coordinatewise,exact_sharing,4,50054,variance_estimation,54
0.040993018987358604,full_latent_pooled,exact_sharing,4,50054,variance_estimation,54
1.4012043176046616,qalt_pooled,alternating_variances,4,50054,variance_estimation,54
2.5278001339679688,full_latent_coordinatewise,alternating_variances,4,50054,variance_estimation,54
1.4012043176046616,full_latent_pooled,alternating_variances,4,50054,variance_estimation,54
0.14732960062550282,qalt_pooled,exact_sharing,4,50055,variance_estimation,55
6.0294018665305105,full_latent_coordinatewise,exact_sharing,4,50055,variance_estimation,55
0.14732960062550282,full_latent_pooled,exact_sharing,4,50055,variance_estimation,55
1.7659693554626879,qalt_pooled,alternating_variances,4,50055,variance_estimation,55
1.0442149080503582,full_latent_coordinatewise,alternating_variances,4,50055,variance_estimation,55
1.7659693554626879,full_latent_pooled,alternating_variances,4,50055,variance_estimation,55
0.00014826030112737726,qalt_pooled,exact_sharing,4,50056,variance_estimation,56
4.2970364866375075,full_latent_coordinatewise,exact_sharing,4,50056,variance_estimation,56
0.00014826030112737726,full_latent_pooled,exact_sharing,4,50056,variance_estimation,56
1.4630600834094825,qalt_pooled,alternating_variances,4,50056,variance_estimation,56
0.5996203326773191,full_latent_coordinatewise,alternating_variances,4,50056,variance_estimation,56
1.4630600834094825,full_latent_pooled,alternating_variances,4,50056,variance_estimation,56
0.7639871252063806,qalt_pooled,exact_sharing,4,50057,variance_estimation,57
4.674696431933588,full_latent_coordinatewise,exact_sharing,4,50057,variance_estimation,57
0.7639871252063806,full_latent_pooled,exact_sharing,4,50057,variance_estimation,57
1.3828553452214432,qalt_pooled,alternating_variances,4,50057,variance_estimation,57
2.8001993241217833,full_latent_coordinatewise,alternating_variances,4,50057,variance_estimation,57
1.3828553452214432,full_latent_pooled,alternating_variances,4,50057,variance_estimation,57
0.25732212864917103,qalt_pooled,exact_sharing,4,50058,variance_estimation,58
4.6269724071319285,full_latent_coordinatewise,exact_sharing,4,50058,variance_estimation,58
0.25732212864917103,full_latent_pooled,exact_sharing,4,50058,variance_estimation,58
1.358578643233726,qalt_pooled,alternating_variances,4,50058,variance_estimation,58
